Domain,Domain,Page,Count
sl.v,sl.v,Razporedi_prijavljenih_za_izpite,2
sl.v,sl.v,Uporabnik:Ah3kal,2
sl.v,sl.v,Posebno:Iskanje,1
sl.v,sl.v,Diplomske_naloge,1
sl.v,sl.v,Uvod_v_študij_slovenske_književnosti_E_2010/11,1
sm,sm,Itūlau_Muamua,42
sm,sm,Letiō,9
sm,sm,Special:MyContributions,7
sm,sm,Leitiō,3
sm,sm,Iapani,2
sm,sm,Mūsika,2
sm,sm,Pale,2
sm,sm,Special:MyTalk,2
sm,sm,Talk:Itūlau_Muamua,2
sm,sm,Ekuatoa,2
sm,sm,Nigeria,2
sm,sm,Wikipedia:General_disclaimer,2
sm,sm,Category:User_kn,1
sm,sm,Eleni,1
sm,sm,Fa'aperetania,1
sm,sm,Filipaina,1
sm,sm,Fisiki,1
sm,sm,Gagana_fa'a_Sāmoa,1
sm,sm,Geography,1
sm,sm,Kemisi,1
sm,sm,Lonetona,1
sm,sm,Marilani,1
sm,sm,Moscow,1
sm,sm,Oman,1
sm,sm,Siva,1
sm.d,sm.d,Itulau_Muamua,7
sm.d,sm.d,Special:MyTalk,2
sm.d,sm.d,Category:Faʻa_Katalani,1
sm.d,sm.d,grasshopper,1
sm.d,sm.d,matua,1
sm.d,sm.d,nosy,1
sm.d,sm.d,丘,1
sm.d,sm.d,Talk:Itulau_Muamua,1
sm.d,sm.d,brown,1
sm.d,sm.d,change,1
sm.m,sm.m,Special:Search,14
sm.m,sm.m,'Alagaupu_Samoa,7
sm.m,sm.m,Itūlau_Muamua,5
sm.m,sm.m,Letiō,4
sm.m,sm.m,O_le_Lauga_a_Iesu_i_le_Mauga,2
sm.m,sm.m,Category:Kolea,1
sm.m,sm.m,Leitiō,1
sm.m,sm.m,Le_Amuia,1
sm.m,sm.m,Guinea,1
sm.m,sm.m,Televise,1
sm.m,sm.m,-,1
sm.m,sm.m,Fa'apotopotoga_a_le_Atua_Samoa,1
sm.m,sm.m,TNA_Impact!,1
sm.m,sm.m,Savai'i,1
sm.m,sm.m,Samoa,1
sm.m,sm.m,Gagana_Sāmoa,1
sm.m,sm.m,Wikipedia:Puso_o_le_ʻaʻai,1
sm.m.d,sm.m.d,haughty,2
sn,sn,Peji_Rekutanga,47
sn,sn,Ecuador,9
sn,sn,Guta,8
sn,sn,Special:MyTalk,6
sn,sn,Wikipedia:General_disclaimer,6
sn,sn,Dublin,5
sn,sn,Special:MyContributions,4
sn,sn,Special:RecentChanges,4
sn,sn,Wikipedia:Community_portal,4
sn,sn,Baradzira,2
sn,sn,Category:South_America,2
sn,sn,Chirungu,2
sn,sn,Hondo_yePasirose_yeChiposhi,2
sn,sn,Mhuri,2
sn,sn,Paris,2
sn,sn,Shumba_-Mhazi,2
sn,sn,Talk:Peji_Rekutanga,2
sn,sn,Chiedza,2
sn,sn,Mang'anja,2
sn,sn,Matongerwo_eNyika,2
sn,sn,Mhesvi,2
sn,sn,Nhoroondo,2
sn,sn,Rinda,2
sn,sn,Swahili,2
sn,sn,Tarachisi,2
sn.d,sn.d,Peji_Rekutanga,2
sn.d,sn.d,"File:Ayuntamiento,_La_Coruña,_España,_2015-09-25,_DD_141-143_HDR.jpg",1
sn.m,sn.m,Peji_Rekutanga,5
sn.m,sn.m,Gongo,4
sn.m,sn.m,Matinji,4
sn.m,sn.m,Chezvipenyu,3
sn.m,sn.m,Chiremera,3
sn.m,sn.m,Hwabvu_hukobvu,3
sn.m,sn.m,Kutunda,3
sn.m,sn.m,Man'a,3
sn.m,sn.m,Moyo_Dhehwa,3
sn.m,sn.m,Musatanyoko,3
sn.m,sn.m,Shava_Museyamwa,3
sn.m,sn.m,Ecuador,2
sn.m,sn.m,File:Scheme_female_reproductive_system-en.svg,2
sn.m,sn.m,Kunyenga,2
sn.m,sn.m,Nhetembo_dzemadzinza,2
sn.m,sn.m,Samaita_Mutasa,2
sn.m,sn.m,Guta,2
sn.m,sn.m,Mazino,2
sn.m,sn.m,Bhande,1
sn.m,sn.m,Bonga_Chihwa,1
sn.m,sn.m,Category:User_fi,1
sn.m,sn.m,Chatemanjonda,1
sn.m,sn.m,Fundoyetsimba,1
sn.m,sn.m,Gaka,1
sn.m,sn.m,Gwevedzeri,1
so,so,Bogga_Hore,42
so,so,Template:AdvancedSiteNotices/ajax,42
so,so,Google,20
so,so,Caasimad,8
so,so,Ikwadoor,8
so,so,Wikipedia:Albaabka_bulshada,7
so,so,Special:MyTalk,6
so,so,Wikipedia:Dhacdooyinka_Hadda,6
so,so,Special:RecentChanges,6
so,so,Wikipedia:Caawinaad,6
so,so,Cutub:Caawin,5
so,so,Special:Search,5
so,so,Dublin,5
so,so,Filim,5
so,so,Wikipedia:Ku_saabsan,5
so,so,Wikipedia:Masuul_la'aan_guud,5
so,so,Ensiim,4
so,so,Special:MyContributions,4
so,so,-,3
so,so,Portal:Soomaaliya,3
so,so,Soomaal,3
so,so,Wiki,3
so,so,Jili,3
so,so,Android,2
so,so,Baariis,2
so.d,so.d,Bogga_Hore,8
so.d,so.d,Special:MyTalk,3
so.d,so.d,kala,1
so.d,so.d,User:Bartlett/24,1
so.d,so.d,甘い,1
so.d,so.d,ylväs,1
so.d,so.d,varsi,1
so.d,so.d,terminooloji,1
so.d,so.d,soogaabiye,1
so.d,so.d,mitta,1
so.d,so.d,halu,1
so.d,so.d,Category:Luqadaha,1
so.d,so.d,dooli,1
so.d,so.d,computer,1
so.d,so.d,WikiQaamuus:Liiska_ereyada_oo_dhan,1
so.d,so.d,WikiQaamuus:Lifaaqyaal,1
so.d,so.d,Talk:Bogga_Hore,1
so.d,so.d,Special:RecentChanges,1
so.d,so.d,Special:MyContributions,1
so.d,so.d,inglés,1
so.m,so.m,Nebi_Maxamed_c.s,14
so.m,so.m,Caruurta_Nebi_Muxamed,8
so.m,so.m,Bogga_Hore,7
so.m,so.m,Soomaal,7
so.m,so.m,Taariikhda_Soomaaliya,7
so.m,so.m,Maahmaah,6
so.m,so.m,Madaxweyneyaashii_Soomaaliya,6
so.m,so.m,Maxamed_Siyaad_Barre,6
so.m,so.m,Ruushka,6
so.m,so.m,Gabay,5
so.m,so.m,Sheeko,5
so.m,so.m,Wabiga_Jubba,5
so.m,so.m,Wadamada_Afrika,5
so.m,so.m,Gobolada_Soomaaliya,5
so.m,so.m,Nabi_Muuse_C.S.,5
so.m,so.m,Cabdicasiis,4
so.m,so.m,Dagaalkii_Beder,4
so.m,so.m,Imaam_Axmed_Guray,4
so.m,so.m,Beesha_Maxamed_Case,3
so.m,so.m,Buq_aqable,3
so.m,so.m,Cadale,3
so.m,so.m,Ciidanka_Xooga_Soomaaliya,3
so.m,so.m,Dawlada_Cosmaniya,3
so.m,so.m,Degmooyinka_Gobolka_Banaadir,3
so.m,so.m,Dhaqan_Soomaali,3
so.m.d,so.m.d,Bogga_Hore,2
so.m.d,so.m.d,Lifaaq:Soomaali_ku_dhawaaqida,1
so.m.d,so.m.d,الإنترنت,1
species.m,species.m,Main_Page,209
species.m,species.m,Certhioidea,62
species.m,species.m,File:Eurasian_Nuthatch_(Sitta_europaea)_(W1CDR0001520_BD24).ogg,62
species.m,species.m,Sitta_europaea_caesia,62
species.m,species.m,Agaricaceae,51
species.m,species.m,User:5.188.84.66,41
species.m,species.m,User:5.188.84.6,35
species.m,species.m,Special:Search,33
species.m,species.m,Atheta,28
species.m,species.m,Special:MyTalk,20
species.m,species.m,User:5.188.84.130,18
species.m,species.m,Animalia,16
species.m,species.m,Bolbitiaceae,14
species.m,species.m,User:Beth35Q8010221,14
species.m,species.m,Agaricales,12
species.m,species.m,User:37.115.204.215,12
species.m,species.m,Help:Contents,11
species.m,species.m,User:StephanieJohns,11
species.m,species.m,Alexander_S._Konstantinov,9
species.m,species.m,Parmotrema_perforatum,8
species.m,species.m,Squillidae,8
species.m,species.m,Archaea,7
species.m,species.m,Haruki_Suenaga,7
species.m,species.m,Orchidaceae,7
species.m,species.m,Neolycaena_sinensis,7
species.m.m,species.m.m,Main_Page,80
species.m.m,species.m.m,Special:Search,55
species.m.m,species.m.m,Elephantopus,6
species.m.m,species.m.m,Homo_sapiens_sapiens,6
species.m.m,species.m.m,File:Asilidae_by_kadavoor.jpg,5
species.m.m,species.m.m,صفحهٔ_اصلی,5
species.m.m,species.m.m,メインページ,5
species.m.m,species.m.m,Bhendi_yellow_vein_mosaic_virus,4
species.m.m,species.m.m,File:Phyllidia_varicosa_(19024673502).jpg,4
species.m.m,species.m.m,File:Western_Serengeti_2012_06_03_3630_(7557828010).jpg,4
species.m.m,species.m.m,Accueil,3
species.m.m,species.m.m,Eukaryota,3
species.m.m,species.m.m,Mus_(Mus),3
species.m.m,species.m.m,Myristica_fragrans,3
species.m.m,species.m.m,Oenothera_parviflora,3
species.m.m,species.m.m,Portada,3
species.m.m,species.m.m,Agama_sinaita,3
species.m.m,species.m.m,Ambystoma_velasci,2
species.m.m,species.m.m,Animalia,2
species.m.m,species.m.m,Argyroneta_aquatica,2
species.m.m,species.m.m,Catalog:Taxon_Authorities/R,2
species.m.m,species.m.m,Ceratonia,2
species.m.m,species.m.m,Chalcosoma_atlas,2
species.m.m,species.m.m,Chenopodium_album,2
species.m.m,species.m.m,Chroicocephalus_ridibundus,2
sq,sq,Faqja_kryesore,46
sq,sq,Google,20
sq,sq,Ndihmë:Përmbajtja,6
sq,sq,Speciale:Kërkim,6
sq,sq,Ekuadori,6
sq,sq,ISO_8601,5
sq,sq,Matematika,5
sq,sq,Televizori,5
sq,sq,Wikipedia:Administrata,5
sq,sq,Wikipedia:Ambasadat,5
sq,sq,Wikipedia:Na_kontakto,5
sq,sq,Wikipedia:Teksti_i_licencës_Creative_Commons_Attribution-ShareAlike_3.0_Unported,5
sq,sq,Alketa_Vejsiu,5
sq,sq,Dublini,5
sq,sq,Wikipedia:Kuvendi,5
sq,sq,Diskutim:Faqja_kryesore,4
sq,sq,Janaq_Paço,4
sq,sq,Wikipedia:Rreth,4
sq,sq,Wikipedia:Shfajësimet_e_përgjithshme,4
sq,sq,Hidroliza,4
sq,sq,Pietro_Marubi,4
sq,sq,Universiteti_i_Dublinit,4
sq,sq,Wikipedia:Livadhi,4
sq,sq,Enzima,3
sq,sq,Evropa_lindore,3
sq.b,sq.b,Faqja_Kryesore,10
sq.b,sq.b,2_e_Thesalonikasve_-_Kapitulli_2,1
sq.b,sq.b,Kategoria:Faqet_me_lidhjet_file_thyer,1
sq.b,sq.b,Kategoria:Personalitete,1
sq.b,sq.b,Poezi_të_Shpend_Sallaku,1
sq.b,sq.b,Rreth_përhapjes_së_Islamit_ndër_shqiptarët,1
sq.b,sq.b,Shqip,1
sq.b,sq.b,Teutat,1
sq.b,sq.b,Wikibooks:Ngjarjet_aktuale,1
sq.b,sq.b,Afrika_veç_e_veç,1
sq.b,sq.b,"Agjencia_e_tregut_bujqësor,_domosdoshmëri_e_kohës",1
sq.b,sq.b,Ahmet_Delia,1
sq.b,sq.b,Algjebra_e_përgjithëshme,1
sq.b,sq.b,Autorët_antikë_për_Ilirët,1
sq.b,sq.b,Bagëti_e_Bujqësi,1
sq.b,sq.b,Barcoleta,1
sq.b,sq.b,Bibla,1
sq.b,sq.b,Biblioteka,1
sq.b,sq.b,Botajon,1
sq.b,sq.b,Botajon/Far_e_Fis/Rrëshqebulli,1
sq.b,sq.b,Diskutim:Faqja_Kryesore,1
sq.b,sq.b,Dua_të_di,1
sq.b,sq.b,E_vërteta_rreth_vehabizmit_dhe_vehabistëve,1
sq.b,sq.b,Enciklopeditë_e_huaja_për_Shqiptarët,1
sq.b,sq.b,Engjëjt_e_Tiranës_kërcejnë_Makarena,1
sq.d,sq.d,Faqja_kryesore,3
sq.d,sq.d,ndajfolje,2
sq.d,sq.d,Speciale:Kërkim,2
sq.d,sq.d,Malta,1
sq.d,sq.d,perëndim,1
sq.d,sq.d,ndryshim,1
sq.d,sq.d,moratorium,1
sq.d,sq.d,mlysh,1
sq.d,sq.d,inglés,1
sq.d,sq.d,han,1
sq.d,sq.d,change,1
sq.d,sq.d,ariu,1
sq.d,sq.d,-,1
sq.d,sq.d,bagëti,1
sq.d,sq.d,Diskutim:Faqja_kryesore,1
sq.d,sq.d,z,1
sq.d,sq.d,terr,1
sq.d,sq.d,përveç,1
sq.d,sq.d,prind,1
sq.d,sq.d,mugëtirë,1
sq.d,sq.d,kartë,1
sq.d,sq.d,karkalec,1
sq.d,sq.d,errësirë,1
sq.d,sq.d,virus,1
sq.m,sq.m,Alketa_Vejsiu,43
sq.m,sq.m,Faqja_kryesore,34
sq.m,sq.m,Nexhmije_Pagarusha,29
sq.m,sq.m,Namazi_i_Sabahut,24
sq.m,sq.m,Rexho_Mulliqi,11
sq.m,sq.m,Përdoruesi:Gjevdet_muriqi,9
sq.m,sq.m,Moti,8
sq.m,sq.m,Natasha_Lako,8
sq.m,sq.m,-,7
sq.m,sq.m,99_emrat_e_All-llahut,7
sq.m,sq.m,Lumir_Abdixhiku,7
sq.m,sq.m,Anglia,6
sq.m,sq.m,Mevlan_Shanaj,6
sq.m,sq.m,Pesëkatëshi,6
sq.m,sq.m,Banda_e_Altin_Dardhës,5
sq.m,sq.m,Mbretëria_e_Bashkuar_e_Britanisë_së_Madhe_dhe_Irlandës_së_Veriut,5
sq.m,sq.m,Speciale:Kërkim,5
sq.m,sq.m,Anët_e_horizontit,4
sq.m,sq.m,Ardi_Veliu,4
sq.m,sq.m,Cristiano_Ronaldo,4
sq.m,sq.m,Farat_e_lirit,4
sq.m,sq.m,Interneti,4
sq.m,sq.m,Islami,4
sq.m,sq.m,Kim_Kardashian,4
sq.m,sq.m,Kina,4
sq.m.b,sq.m.b,Faqja_Kryesore,4
sq.m.b,sq.m.b,Kodi_Rrugor_i_Republikës_së_Shqipërisë/8,3
sq.m.b,sq.m.b,Kodi_i_Familjes,2
sq.m.b,sq.m.b,Libri_i_namazit/Si_falet_namazi,2
sq.m.b,sq.m.b,Pepili/Komedia_Hyjnore,2
sq.m.b,sq.m.b,Kodi_Rrugor_i_Republikës_së_Shqipërisë/9,1
sq.m.b,sq.m.b,Leon_Qafzezi,1
sq.m.b,sq.m.b,Libri_i_namazit/Abdesti,1
sq.m.b,sq.m.b,Libri_i_namazit/Farzet_e_namazit,1
sq.m.b,sq.m.b,Parashikimet_e_Gjoni_të_Jerusalemit,1
sq.m.b,sq.m.b,Sistemi_i_tri_ekuacioneve_lineare_me_tri_të_panjohura,1
sq.m.b,sq.m.b,Bagëti_e_Bujqësi,1
sq.m.b,sq.m.b,Kënga_në_shkronja/Aurela_Gaçe,1
sq.m.b,sq.m.b,Libri_i_namazit/Gjërat_që_prishin_namazin,1
sq.m.b,sq.m.b,Libri_i_namazit/Namazi_është_urdhër_i_madh,1
sq.m.b,sq.m.b,Naim_Frashëri/Poezi/Fjalët_e_Qiririt,1
sq.m.d,sq.m.d,joshës,2
sq.m.d,sq.m.d,arrij,2
sq.m.d,sq.m.d,Faqja_kryesore,1
sq.m.d,sq.m.d,zog,1
sq.m.d,sq.m.d,pleh,1
sq.m.d,sq.m.d,naiv,1
sq.m.d,sq.m.d,luzmon,1
sq.m.d,sq.m.d,fier,1
sq.m.d,sq.m.d,bari,1
sq.m.d,sq.m.d,bareshë,1
sq.m.d,sq.m.d,agrume,1
sq.m.d,sq.m.d,-,1
sq.m.d,sq.m.d,zi,1
sq.m.d,sq.m.d,atribut,1
sq.m.d,sq.m.d,sentimental,1
sq.m.d,sq.m.d,përveç,1
sq.m.d,sq.m.d,përqindje,1
sq.m.d,sq.m.d,nuse,1
sq.m.d,sq.m.d,hipotekar,1
sq.m.d,sq.m.d,erotik,1
sq.m.d,sq.m.d,bilbil,1
sq.m.d,sq.m.d,bardhok,1
sq.m.d,sq.m.d,term,1
sq.m.q,sq.m.q,Fjalë_të_urta_shqiptare,2
sq.n,sq.n,Faqja_kryesore,2
sq.n,sq.n,Dhjetëra_të_vdekur_në_një_shkollë_në_SHBA,1
sq.n,sq.n,Kategoria:Faqet_me_lidhjet_file_thyer,1
sq.n,sq.n,Kategoria:Futboll,1
sq.n,sq.n,Skeda:John_Keats_by_William_Hilton.jpg,1
sq.n,sq.n,Kategoria:Turqi,1
sq.n,sq.n,Speciale:DiskutimiImë,1
sq.n,sq.n,Speciale:KontributetëMiat,1
sq.q,sq.q,Faqja_kryesore,3
sq.q,sq.q,Speciale:NdryshimeSëFundmi,1
sr,sr,Главна_страна,286
sr,sr,Посебно:СкорашњеИзмене,87
sr,sr,Еквадор,42
sr,sr,Google,20
sr,sr,Посебно:Претражи,11
sr,sr,Списак_компанија_које_је_купио_Гугл,11
sr,sr,Гулпери,10
sr,sr,Град,10
sr,sr,Инвазија_Црвене_армије_на_Грузију,9
sr,sr,Књажевац,9
sr,sr,1816,8
sr,sr,1819,8
sr,sr,Ђуро_Даничић,8
sr,sr,Јелена_Јовичић,8
sr,sr,Гњилане,8
sr,sr,Златиборски_управни_округ,8
sr,sr,Мајданпек,8
sr,sr,Моравички_управни_округ,8
sr,sr,Немогућа_љубав,8
sr,sr,Павле_Јовановић_(градоначелник),8
sr,sr,Севернобанатски_управни_округ,8
sr,sr,Србобран,8
sr,sr,Шилово_(Гњилане),8
sr,sr,Јужнобачки_управни_округ,8
sr,sr,Вучитрн,8
sr.b,sr.b,Главна_страна,4
sr.b,sr.b,LaTeX/Структура_документа,3
sr.b,sr.b,LaTeX/Алгоритми,2
sr.b,sr.b,Корисник:Egmontaz,2
sr.b,sr.b,Кувар:Шам_пита,2
sr.b,sr.b,Датотека:Sam_pita.jpg,1
sr.d,sr.d,Главна_страна,8
sr.d,sr.d,Посебно:Претражи,4
sr.d,sr.d,zadak,2
sr.d,sr.d,haotičan,2
sr.d,sr.d,podrobno,2
sr.d,sr.d,razraditi,2
sr.d,sr.d,неуредан,2
sr.d,sr.d,Gaia,1
sr.d,sr.d,Irene,1
sr.d,sr.d,Kein,1
sr.d,sr.d,Virginia,1
sr.d,sr.d,darkness,1
sr.d,sr.d,nezajažljiv,1
sr.d,sr.d,okovi,1
sr.d,sr.d,pase,1
sr.d,sr.d,spodoba,1
sr.d,sr.d,tulaj,1
sr.d,sr.d,Викиречник:Трг,1
sr.d,sr.d,Викиречник:Трг/архив,1
sr.d,sr.d,Викиречник:Трг/архив002,1
sr.d,sr.d,Викиречник:Трг/архив003,1
sr.d,sr.d,"Датотека:Bundesarchiv_Bild_183-31729-0003,_Groß-Germersleben,_Erntekinderkrippe_der_LPG.jpg",1
sr.d,sr.d,апанажа,1
sr.d,sr.d,близанац,1
sr.d,sr.d,дворана,1
sr.m,sr.m,Нова_спорт,722
sr.m,sr.m,Главна_страна,151
sr.m,sr.m,Датотека:Nada_Gogic-mc.rs.jpg,66
sr.m,sr.m,Кирк_Даглас,25
sr.m,sr.m,Милован_Јакшић,23
sr.m,sr.m,Игра_судбине,22
sr.m,sr.m,Тате_(ТВ_серија),19
sr.m,sr.m,Александар_Тирнанић,18
sr.m,sr.m,Слободан_Тркуља,18
sr.m,sr.m,Списак_играча_на_првом_месту_АТП_листе_(појединачно),18
sr.m,sr.m,-,17
sr.m,sr.m,Јагодићи_(ТВ_серија),17
sr.m,sr.m,Лука_Рацо,15
sr.m,sr.m,Виртуелна_стварност_(филм),14
sr.m,sr.m,Милан_Ст._Протић,14
sr.m,sr.m,Црна_Гора,14
sr.m,sr.m,Џон_Дилинџер,12
sr.m,sr.m,Абубакар_Умару,12
sr.m,sr.m,Дан_државности_Србије,12
sr.m,sr.m,Манастир_Тумане,12
sr.m,sr.m,Новак_Ђоковић,12
sr.m,sr.m,Оља_Левић,12
sr.m,sr.m,Џенифер_Лопез,11
sr.m,sr.m,Немогућа_љубав,11
sr.m,sr.m,Списак_државних_позивних_бројева,11
sr.m.b,sr.m.b,Апозиција,1
sr.m.b,sr.m.b,Главна_страна,1
sr.m.b,sr.m.b,Датотека:Wiki_Loves_Women_Logo.png,1
sr.m.b,sr.m.b,Кувар:Ћевапи,1
sr.m.b,sr.m.b,Бели_лук,1
sr.m.b,sr.m.b,Писање_и_слање_писма,1
sr.m.d,sr.m.d,Категорија:4_слова,5
sr.m.d,sr.m.d,litija,4
sr.m.d,sr.m.d,Јелена,4
sr.m.d,sr.m.d,velika_jejina,3
sr.m.d,sr.m.d,Главна_страна,3
sr.m.d,sr.m.d,dobro,2
sr.m.d,sr.m.d,hipo-,2
sr.m.d,sr.m.d,huncut,2
sr.m.d,sr.m.d,licemeran,2
sr.m.d,sr.m.d,mufte,2
sr.m.d,sr.m.d,naj,2
sr.m.d,sr.m.d,okivati,2
sr.m.d,sr.m.d,tuluzina,2
sr.m.d,sr.m.d,šimika,2
sr.m.d,sr.m.d,коњ,2
sr.m.d,sr.m.d,промућуран,2
sr.m.d,sr.m.d,स्क,2
sr.m.d,sr.m.d,ekspert,2
sr.m.d,sr.m.d,licemer,2
sr.m.d,sr.m.d,potkrepiti,2
sr.m.d,sr.m.d,анахрон,2
sr.m.d,sr.m.d,импресија,2
sr.m.d,sr.m.d,редуша,2
sr.m.d,sr.m.d,XVI,1
sr.m.d,sr.m.d,akceleracija,1
sr.m.n,sr.m.n,Викиновости:Наука_и_технологија,1
sr.m.n,sr.m.n,Главна_страна,1
sr.m.n,sr.m.n,Разговор_са_корисником:Akishin_D.,1
sr.m.n,sr.m.n,Разговор_са_корисником:Жабыш,1
sr.m.q,sr.m.q,Разговор_са_корисником:Boki_m,7
sr.m.q,sr.m.q,Главна_страна,3
sr.m.q,sr.m.q,Разговор_са_корисником:BokimBot,3
sr.m.q,sr.m.q,Tomas_Alva_Edison,1
sr.m.q,sr.m.q,Адолф_Хитлер,1
sr.m.q,sr.m.q,Живојин_Мишић,1
sr.m.q,sr.m.q,Латинске_изреке,1
sr.m.q,sr.m.q,Разговор_са_корисником:Dcljr,1
sr.m.q,sr.m.q,Корисник:FelixBot/безив/23,1
sr.m.q,sr.m.q,Разговор_са_корисником:JSutherland_(WMF),1
sr.m.q,sr.m.q,Разговор_са_корисником:Ранко_Николић,1
sr.m.s,sr.m.s,Главна_страна,4
sr.m.s,sr.m.s,Швабица,3
sr.m.s,sr.m.s,Отаџбина,2
sr.m.s,sr.m.s,Српска_граматика_(Ж._Симић)/Поглавље_6,2
sr.m.s,sr.m.s,Jeвaнђeљe_по_Мaрку,1
sr.m.s,sr.m.s,"OVU_PJESAN_UČINI_JEDNIJEM_ZAVIDNIKOM,_KAŽUĆI_IM,_ER_NIJESU_DOBRI_RAZUMJET_NJEGOVA_PISMA_I_NJEGOVE_PJESNI,_A_NEGO_DA_IH_HULE.",1
sr.m.s,sr.m.s,Zakon_o_nacionalizaciji_najamnih_zgrada_i_građevinskog_zemljišta_(1958),1
sr.m.s,sr.m.s,Антоније_и_Клеопатра,1
sr.m.s,sr.m.s,Аутор:Лаза_Лазаревић,1
sr.m.s,sr.m.s,Благо_цара_Радована:_О_љубави_(Глава_12),1
sr.m.s,sr.m.s,Брачна_правила_Српске_православне_цркве,1
sr.m.s,sr.m.s,Вјеридба_од_Новога_Имбра,1
sr.m.s,sr.m.s,Златна_јабука_и_девет_пауница,1
sr.m.s,sr.m.s,Известие_о_стању_народа_у_европској_Турској,1
sr.m.s,sr.m.s,Наши_дани,1
sr.m.s,sr.m.s,Највећа_је_жалост_за_братом,1
sr.m.s,sr.m.s,Писмо_мајци_(Јесењин),1
sr.m.s,sr.m.s,Псалми_Давидови_попут_србскијех_народнијех_пјесамâ_7,1
sr.m.s,sr.m.s,Псалтир_(Чарнић),1
sr.m.s,sr.m.s,Псалтир_светог_пророка_и_цара_Давида,1
sr.m.s,sr.m.s,Свети_Сава_и_ђаво,1
sr.m.s,sr.m.s,Тамни_вилајет,1
sr.m.s,sr.m.s,Упоредни_црквенословенско-српски_православни_молитвеник,1
sr.m.s,sr.m.s,Хамлет,1
sr.m.s,sr.m.s,Шарл_Бодлер_-_Албатрос,1
sr.n,sr.n,Разговор_са_корисником:Laslovarga,13
sr.n,sr.n,Главна_страна,6
sr.n,sr.n,Разговор_са_корисником:BraneJ,3
sr.n,sr.n,Разговор_са_корисником:Ранко_Николић,2
sr.n,sr.n,Категорија:Слон,1
sr.n,sr.n,Категорија:Сједињене_Америчке_Државе,1
sr.n,sr.n,Категорија:Фудбал,1
sr.n,sr.n,Категорија:САД,1
sr.n,sr.n,Категорија:Пекинг,1
sr.n,sr.n,Категорија:Вирџинија,1
sr.n,sr.n,Слетањем_Атлантиса_окончано_доба_спејс_шатлова,1
sr.n,sr.n,У_Београду_одржана_ЦЕЕ_конференција,1
sr.n,sr.n,Категорија:Sankt_Peterburg,1
sr.n,sr.n,Категорија:Вајоминг,1
sr.n,sr.n,Категорија:Градови,1
sr.n,sr.n,Категорија:Економија_Турске,1
sr.n,sr.n,Категорија:Турска,1
sr.n,sr.n,Категорија:Ускрс,1
sr.n,sr.n,Категорија:Филм,1
sr.q,sr.q,Главна_страна,6
sr.q,sr.q,Разговор_са_корисником:Bokim,3
sr.q,sr.q,Разговор_са_корисником:Владимир_Нимчевић,3
sr.q,sr.q,Викицитат:Аутори-Ћ,2
sr.q,sr.q,Викицитат:Аутори-Л,2
sr.q,sr.q,Латинске_изреке,2
sr.q,sr.q,Ернест_Хемингвеј,1
sr.q,sr.q,Категорија:Пословице,1
sr.q,sr.q,Посебно:Претражи,1
sr.q,sr.q,Разговор_са_корисником:Trần_Nguyễn_Minh_Huy,1
sr.q,sr.q,Књига_о_Милутину,1
sr.q,sr.q,Филм,1
sr.s,sr.s,Народне_песме_у_Српско-далматинском_магазину,16
sr.s,sr.s,Разговор_са_корисником:CarRadovan,9
sr.s,sr.s,Главна_страна,8
sr.s,sr.s,Ој_дјевојко_мала_и_лијепа,4
sr.s,sr.s,Сљепачка_пјесма,3
sr.s,sr.s,Ђевојка_се_хтјела_окупати,2
sr.s,sr.s,Ђевојка_је_под_гором_заспала,2
sr.s,sr.s,Дај_ђевојко_да_једном_пољубим,2
sr.s,sr.s,Ево_драга_трећа_вече,2
sr.s,sr.s,Расти_расти_мој_зелени_боре,2
sr.s,sr.s,Систематски_речник_српскохрватског_језика_(1936)/1-821,2
sr.s,sr.s,Урош_и_Мрњавчевићи,2
sr.s,sr.s,Што_висока_цариградска_врата,2
sr.s,sr.s,Santa_Maria_della_Salute,1
sr.s,sr.s,Есперанто_-_упутство_за_изучавање,1
sr.s,sr.s,Исповест_једног_сметењака,1
sr.s,sr.s,Категорија:1904.,1
sr.s,sr.s,Категорија:Доситеј_Обрадовић,1
sr.s,sr.s,Категорија:Народне_песме_у_Српско-далматинском_магазину,1
sr.s,sr.s,Категорија:Наука,1
sr.s,sr.s,Категорија:Османско_царство,1
sr.s,sr.s,Коран_глава_88,1
sr.s,sr.s,Креће_се_лађа_француска,1
sr.s,sr.s,Митарства_блажене_Теодоре,1
sr.s,sr.s,Млада_Сока_рано_подранила,1
srn,srn,Fesipapira,37
srn,srn,New_York_City,2
srn,srn,Paris,2
srn,srn,Sabi_fu_Teri,2
srn,srn,69,2
srn,srn,Japan,2
srn,srn,Kondre_Makandrameki,2
srn,srn,16,1
srn,srn,19,1
srn,srn,Charlie_Chaplin,1
srn,srn,Grikikondre,1
srn,srn,Ingristongo,1
srn,srn,Jamaica,1
srn,srn,Kanadakondre,1
srn,srn,London,1
srn,srn,Marlene_Dietrich,1
srn,srn,Masyin:Tulsibot,1
srn,srn,Sranankondre,1
srn,srn,Wikipedia:Singi_nanga_Spoto_Uku,1
srn,srn,96,1
srn,srn,Amrika,1
srn,srn,Bernie_Sanders,1
srn,srn,Bochotnica,1
srn,srn,Den_Marx_Brada,1
srn,srn,Doysrikondre,1
srn.m,srn.m,Fesipapira,1
srn.m,srn.m,Gefre:Jimmy_Wales_Fundraiser_Appeal_edit.jpg,1
